dot_id,label,x,y,flg_type,tsr_cfd,has_inf,inf_cfd,has_filter_desc,filter_cfd,source,flg_pos_r,flg_pos_sin,flg_size,flg_shape,pub_road_num,pri_road_num,road_class,fc,link_type,camera_num,furniture_num,guidance_num,forbid_num
052949c329694761943f53a62efcbdf5,0,110.297331,29.420637,200001,950,TRUE,999,TRUE,0,8,0.892830903,-0.091780475,69.22743056,0.75862069,2,1,51000,3,0,0,8,4,0
0acf592004dd4e1aa5cd8689da9a2781,0,117.472503,38.714078,500003,994,FALSE,0,FALSE,0,8,0.309163625,-0.548073675,4362.847222,3.205357143,3,0,44000,4,0,9,55,6,10
1451aa5676344dccace28864dce6d836,0,106.999138,29.564456,400063,1000,FALSE,0,FALSE,0,1,0.262476039,-0.446469325,121.7365265,0.932432432,1,0,null,null,null,0,27,4,0
14cfbab34d1443f08f0ebe0e6e41d85e,0,113.366789,23.036556,400036,1000,TRUE,0,TRUE,1000,8,0.749404186,0.704263184,4076.605903,1.3,2,1,44000,4,0,1,16,5,11
14dc8136993843f887d7ab2314a9f228,0,110.890339,29.342471,400052,1000,TRUE,0,TRUE,1000,8,0.400943049,0.443399076,312.5,0.555555556,1,0,41000,1,0,8,32,0,0
14f007553b4343789965395a1d184762,0,110.908626,29.363785,400052,1000,TRUE,0,TRUE,1000,8,0.951502202,0.127390269,277.7777778,0.727272727,2,0,41000,1,0,8,31,0,0
185d0a9186744a9a9171039cc341c486,0,110.147144,25.167568,400019,1000,TRUE,566,FALSE,0,8,0.816623821,-0.435396992,64.453125,1.227272727,2,0,41000,1,0,0,5,0,0
1c4b50ef6ba040cfa395ba73f5882de1,0,117.557973,39.324522,400032,1000,TRUE,0,FALSE,0,1,0.596480066,0.03110697,95.12901306,2.261904762,1,0,45000,5,0,0,0,0,0
1d67e623fa6141768a713837ad0bd5e9,0,110.314631,29.429525,600001,0,FALSE,0,FALSE,0,8,0.51161106,0.814420757,2376.736111,1,3,0,45000,5,0,1,0,0,0
1df625140ed94124943e67e499c799c6,0,110.280394,29.118461,400063,1000,FALSE,0,FALSE,0,8,0.747256311,-0.055759538,1159.071181,1.112244898,2,0,41000,1,0,4,21,7,0
1f5bda93a7be42788528c63ebd8982f8,0,110.277284,29.415554,600001,0,FALSE,0,TRUE,1000,1,0.464205263,0.725786821,1069.164276,0.90990991,1,0,null,null,null,1,1,0,0
21adbedcaa744fc8abb223895c3be3fc,0,110.14677,25.167638,400052,1000,TRUE,0,TRUE,1000,8,0.983205339,0.433672268,1494.140625,0.755555556,2,0,null,null,null,0,5,0,0
225432703140417c910e9ad8507f966e,0,104.08045,30.857799,600001,0,FALSE,0,TRUE,0,8,0.998792225,0.397702557,1439.670139,0.862903226,3,1,45000,5,0,1,3,0,3
268ab5a1c9db491794ada9ce17790f5d,0,104.077787,30.857946,470001,1000,FALSE,0,TRUE,1000,1,0.247093953,-0.013832669,126.1711121,1.333333333,3,0,45000,5,0,1,3,0,2
2af643680ae5437fa93f66e20f87b77f,0,111.834508,25.555597,100011,988,FALSE,0,TRUE,1000,1,0.541146493,0.047822367,241.6849136,1.172043011,1,0,42000,3,0,0,3,0,0
2e05c02779fa412a9bf9664eb13f97cf,0,107.258099,29.212973,470000,0,TRUE,0,TRUE,1000,8,0.460845912,0.666045714,771.484375,1.139240506,1,0,null,null,null,0,2,0,0
2e1f36e4f94142a093ad7cfb2adced6a,0,123.302559,41.833739,400052,1000,TRUE,0,TRUE,1000,8,0.919735765,0.983072205,140.0975738,2.04,0,3,45000,6,0,1,0,0,2
2f5e31730bd64d7bb5249137705afb98,0,110.895056,29.352397,200012,999,FALSE,0,TRUE,1000,8,0.559249894,-0.149009118,727.6283404,0.895348837,2,0,41000,1,0,9,32,0,0
32b0cdbc22674be1b64354ec0aee12cf,0,106.98963,29.508723,500001,468,FALSE,0,TRUE,1000,8,0.900423898,-0.891555388,6469.618056,4.431034483,3,0,null,null,null,2,27,3,0
34c8c2a6634446ebb423880b586dca8c,0,116.936628,39.675502,400063,1000,FALSE,0,FALSE,0,1,0.931407843,-0.163038641,740.0989532,0.887700535,1,0,45000,5,0,7,7,0,2
3a0dc46a1b0e427ea4d0ed786fe83aa3,0,111.849456,25.557004,400052,1000,TRUE,0,TRUE,0,8,0.963672762,0.247894201,648.4375,1.152777778,1,0,42000,3,0,3,15,0,0
451f1d62cc3f4316a5f7f58e1223627a,0,111.849695,25.556973,470000,0,TRUE,0,TRUE,1000,1,0.558867701,0.726916226,2108.573914,1.827272727,1,0,42000,3,0,3,15,0,0
4baee0d8528a499da1d766cb84270b56,0,115.620471,28.614188,400032,1000,TRUE,0,TRUE,1000,1,0.434669329,0.021343452,184.4882965,2.754716981,3,0,47000,5,0,1,3,0,0
546d913b89ae42eca89a3c38474d50cd,0,110.705868,27.097591,400063,1000,FALSE,0,FALSE,0,8,0.54450603,0.275479043,62.5,2.25,1,0,42000,2,0,0,0,2,0
5ae0741d2a3742519b8f98174b3ce719,0,107.258779,29.21374,470000,0,TRUE,0,TRUE,1000,8,0.885906403,0.846590562,400.8438819,1.583333333,1,0,null,null,null,0,2,0,0
8133644fb3c74f18921110209c340c9e,0,123.301938,41.832538,200001,999,TRUE,1000,TRUE,1000,8,0.76939779,0.548769736,137.7900844,0.868421053,0,3,45000,6,0,0,0,0,0
8b96e6bc942a495887752df2e96aaaf6,0,104.072696,30.866336,600001,0,FALSE,0,FALSE,0,1,0.812852343,0.344201697,952.1245956,1.503067485,1,0,45000,5,0,1,1,0,0
92ef805d3a9f41e0b2660f5952036151,0,117.54878,39.27571,200012,995,FALSE,0,FALSE,0,8,0.824132749,0.340118786,397.7272727,0.875,2,0,51000,3,0,16,21,6,4
9fed8e0dcc704da8a11820f4d73322ed,0,116.936263,39.676211,400060,1000,TRUE,0,TRUE,1000,8,0.805641501,0.605107855,1054.361979,0.642276423,1,0,45000,5,0,7,7,0,2
b16e733fc2854343b59352555e61f279,0,110.692433,27.091597,400063,1000,FALSE,0,FALSE,0,8,0.464560764,0.436493552,524.7395833,0.314516129,1,0,42000,2,0,5,9,9,0
b236f7d4b4b94adebe1910aedc969590,0,107.263882,29.218968,470000,0,TRUE,0,TRUE,1000,8,0.88412929,0.415577503,939.0782828,1.029411765,1,0,42000,3,0,0,4,0,0
b51ef351eaa94d49b7abeb15e05f3577,0,106.759858,28.719309,400052,1000,TRUE,0,TRUE,1000,8,0.790089618,0.469356039,258.7890625,1.177777778,1,0,42000,2,0,4,7,0,0
ba5adf03b7644147b3f3ee347fa1a598,0,110.308103,29.427282,470001,1000,FALSE,0,TRUE,1000,8,0.528387919,0.031542482,415.3645833,0.878787879,1,0,51000,3,0,2,3,3,0
dc470814d2754ff094c6f9ad0b4244d2,0,107.2408,29.193946,710013,999,FALSE,0,TRUE,1000,8,0,-1,36000,1.333333333,1,0,null,null,null,5,34,0,0
ef80483cd6de4047bf26122384176233,0,110.896416,29.357994,400063,1000,FALSE,0,FALSE,0,8,0.238084077,0.542525431,32.98611111,0.842105263,2,0,41000,1,0,8,30,0,0
f706754373a44868be239bae9e538587,0,117.548314,39.275882,400063,1000,FALSE,0,FALSE,0,8,0.936611958,0.588436181,3695.746528,1.091603053,2,0,51000,3,0,16,21,6,4
