dot_id,label,x,y,flg_type#1,flg_type#2,flg_type#3,flg_type#4,flg_type#5,flg_type#6,flg_type#7,tsr_cfd,has_inf,inf_cfd,has_filter_desc,filter_cfd,source,flg_pos_r,flg_pos_sin,flg_size,flg_shape,pub_road_num,pri_road_num,road_class,fc,link_type,camera_num,furniture_num,guidance_num,forbid_num
01137d9b0ca142ce9bf05fa4fc0920b1,0,118.257913,27.446171,0,0,0,1,0,0,0,0,1,0,1,0,8,0.599088075,0.931972037,4774.305556,1.420454545,2,0,41000,1,3,0,8,0,0
2f26721dcd5a454ca66eb4e8023f6ab5,0,117.215514,31.840475,0,0,0,0,0,1,0,0,0,0,0,0,8,0.33977829,-0.490515938,1736.328125,1.007936508,1,0,0,0,0,15,43,18,23
a949e10cdc9a4729bc17add44e9cbbfd,1,104.107982,23.455942,0,0,0,1,0,0,0,1000,1,0,1,1000,8,0.618095152,0.995850398,5352.746212,1.915966387,1,0,41000,1,0,7,11,1,0
07025a6701fe4259aa8b6f449ffd04cf,0,129.574035,43.007116,0,0,0,1,0,0,0,1000,1,781,1,1000,8,0.671609282,0.366036235,184.6788194,1.243243243,5,0,41000,1,0,0,15,1,0
02a68e82bae14ea09385ee8263479b8f,1,107.654214,22.504757,0,0,0,0,0,1,0,0,0,0,0,0,8,0.929729818,0.228153608,2226.167929,0.733870968,2,0,41000,1,0,7,29,0,0
548b7c5e722442e6844b6d515c5562bb,1,99.63777,25.392554,0,0,0,1,0,0,0,1000,1,0,1,1000,8,0.859237461,-0.853469928,2587.90436,1.4375,2,0,41000,1,0,11,35,0,0
5468568784574a56915e3c57b25841ed,0,117.231417,31.832121,0,0,1,0,0,0,0,998,0,0,0,0,8,0.893034023,0.181963952,239.8003472,0.523076923,4,0,44000,3,0,19,32,16,35
3d401005d21e4b5ba2a8b4716e5a62fc,1,110.308191,29.42722,0,0,0,1,0,0,0,1000,1,0,1,1000,1,0.624832512,0.032039836,260.7107162,1.666666667,1,0,51000,3,0,2,3,3,0
f430e765fd664dfcb30e6000f0beeb12,1,109.798618,39.497889,0,0,0,1,0,0,0,1000,1,0,1,1000,8,0.27966666,0.690305936,612.3046875,1.736842105,1,0,44000,4,0,0,4,0,0
048667af52d94fe1a7b03836714f4744,0,105.781314,28.541958,0,0,0,1,0,0,0,1000,1,0,0,0,8,0.570674914,0.063277902,1500.868056,0.598684211,2,0,41000,1,0,20,32,2,0
98ac4fe049a4421da8270cdced0579bd,1,112.885163,27.854732,0,0,0,0,0,1,0,0,0,0,1,0,8,0.896308619,0.948334069,1757.8125,1.388888889,7,0,44000,5,0,35,73,18,24
d49422b34ee0423b89721bc19141c372,0,117.254548,31.852658,0,0,0,0,1,0,0,1000,0,0,0,0,8,0.517066245,-0.996541125,11278.1033,7.099173554,1,0,45000,3,0,31,59,24,18
033540eee070460b9e251d1be3e3068d,0,101.878759,24.941433,0,0,0,1,0,0,0,992,1,0,0,0,8,0.832284205,-0.086472501,552.3989899,0.571428571,2,0,41000,1,0,2,16,1,0
268ab5a1c9db491794ada9ce17790f5d,0,104.077787,30.857946,0,0,0,1,0,0,0,1000,0,0,1,1000,1,0.247093953,-0.013832669,126.1711121,1.333333333,3,0,45000,5,0,1,3,0,2
68cdb7db3b1644af8057a33a6effd2f1,0,113.273543,33.582781,1,0,0,0,0,0,0,368,0,0,1,1000,8,0.709638321,0.990332339,319.4444444,1.391304348,1,0,52000,5,0,0,0,0,0
f9aff577137745b19bbd0e492215b79e,0,117.240882,31.89677,0,0,0,0,0,1,0,0,0,0,0,0,8,0.754189866,0.309382748,1972.222222,1.109375,7,0,0,0,0,16,33,9,14
e3ccc8e72230452fab607fe860bd83af,1,120.29215,31.464281,0,1,0,0,0,0,0,0,0,0,0,0,8,0.748977912,0.999510265,114.3663194,1.096774194,4,0,44000,3,0,11,37,12,17
b73ab02b54b6478d858134efc7f0ad13,1,120.790011,30.321076,0,0,0,0,0,1,0,0,0,0,0,0,8,1.095450618,0.664363839,4934.027778,1.183673469,4,0,44000,4,0,2,7,6,1
8cd96e30927746bda9a632f5363b60e4,0,117.173339,31.856791,0,0,0,1,0,0,0,0,0,0,0,0,8,0.533854167,0.062439024,129.7743056,1.769230769,2,0,0,0,0,11,27,22,41
13155ff590df49b49ed33e47bfb20ff7,1,104.879101,27.407068,0,0,0,1,0,0,0,1000,0,0,1,1000,8,0.233354259,0.999910328,447.9166667,1.791666667,1,0,0,0,0,3,37,1,7
201f08d36d274a73b330d365fc272733,1,116.439735,25.608772,0,0,0,1,0,0,0,1000,0,0,1,1000,8,0.198874549,-0.999945129,59.97474747,0.842105263,2,0,41000,1,0,3,17,1,0
3bb34e216f60453cabaa073a79755e6d,0,117.184515,31.857076,0,0,1,0,0,0,0,998,0,0,0,0,1,0.665286563,0.097614186,95.98731995,1.081967213,2,0,0,0,0,19,35,21,18
a87e59ccc632428c8fffd1e9491e2620,1,101.723152,26.014076,0,0,0,0,0,1,0,0,0,0,0,0,8,0.759771496,0.661748671,1914.556962,1,2,0,41000,1,0,3,13,1,0
4ad61e5e71594ea1a906d86d0ee4105c,0,117.229418,31.832014,0,0,0,0,0,1,0,0,0,0,0,0,8,0.565393178,0.967861381,1777.777778,1,1,0,0,0,0,18,44,19,32
7312c0062f8a4dd9986c458def261aa3,1,117.018282,36.671938,0,0,0,1,0,0,0,1000,0,0,1,1000,8,0.79252027,0.993665436,2246.09375,1.565217391,2,1,45000,5,0,30,48,16,33
d791d3e9a6944c0c83e3841cb569316d,1,127.404056,45.757763,0,0,0,0,0,1,0,0,0,0,0,0,8,0.920218009,0.799931216,3326.740506,1,2,0,41000,1,0,8,16,0,0
dbd17e531ca94c2bb1f56157ec456e45,1,105.789092,28.537313,0,0,0,1,0,0,0,1000,0,0,1,1000,8,0.620829238,-0.308116736,50.30776515,0.882352941,2,0,41000,1,0,19,29,5,0
736e657671d34786b6cf2f136167363f,1,114.078008,27.92942,0,0,0,1,0,0,0,1000,1,0,1,1000,8,0.56328921,0.993667573,313.8185654,1.098039216,1,0,51000,5,0,1,16,2,0
15a00b64313d4d53b1f87c593b17d7ba,1,109.780935,25.869976,0,0,0,1,0,0,0,1000,1,0,1,1000,8,0.88539651,0.988257792,939.4778481,3.42,1,0,41000,1,0,9,10,0,0
b0c6c343d3d0498483cca7f015c86bb3,0,125.863071,43.967569,0,0,0,1,0,0,0,1000,0,0,0,0,8,1.189212147,0.711255208,2047.526042,1.531531532,2,0,41000,1,0,11,15,1,0
eac07f9bcf594d99b5597bc19978fb8d,0,117.242242,31.855604,0,1,0,0,0,0,0,996,1,1000,0,0,8,0.130703687,0.361292196,206.5972222,0.607142857,1,5,45000,6,0,12,23,12,31
f23d5e6562944a49821393047545648e,0,117.145171,31.835752,0,1,0,0,0,0,0,992,0,0,0,0,8,1.021596361,0.860581243,113.9322917,0.857142857,2,0,0,0,0,6,18,10,10
2e05c02779fa412a9bf9664eb13f97cf,0,107.258099,29.212973,0,0,0,1,0,0,0,0,1,0,1,1000,8,0.460845912,0.666045714,771.484375,1.139240506,1,0,0,0,0,0,2,0,0
4903e9443cfc40a7968e76f28a8ffaa6,1,105.836889,28.5295,0,0,0,1,0,0,0,0,1,0,1,1000,8,0.704988889,0.365361443,3623.737374,0.682926829,2,0,41000,1,0,22,33,2,0
21adbedcaa744fc8abb223895c3be3fc,0,110.14677,25.167638,0,0,0,1,0,0,0,1000,1,0,1,1000,8,0.983205339,0.433672268,1494.140625,0.755555556,2,0,0,0,0,0,5,0,0
7f6fa8af79714e9992ed3d1d6fc7862e,0,117.237134,31.891835,0,0,1,0,0,0,0,997,0,0,0,0,1,0.639388589,-0.026728415,59.58080292,1.040816327,3,2,0,0,0,36,74,39,34
84d7204997b64f2fadb399a5ef985c67,0,117.243503,31.902005,0,0,0,0,0,1,0,0,0,0,0,0,8,0.406604496,0.973509484,1588.650174,1,1,0,44000,5,0,11,25,11,23
2ae5d5705fca49afbf9349a31059b523,0,118.283391,26.545506,0,0,0,0,1,0,0,1000,0,0,1,1000,8,0.865234043,-0.870027924,13197.91667,4.30952381,2,0,41000,1,0,6,4,2,0
5de83e0afd8f4248bd95b838a853ec6b,1,113.352902,23.135282,0,0,0,0,1,0,0,0,0,0,0,0,8,0.633564606,-0.653270219,1023.4375,7.277777778,5,0,42000,4,0,12,96,10,128
05171240ff6c4e6285482ac53f64d006,0,117.020173,39.396524,0,0,0,1,0,0,0,1000,1,499,0,0,8,0.692532089,0.96265094,3004.261364,1.723404255,5,0,44000,4,0,10,11,16,11
4be6b1b32c8842e4ac635d16c2ab1f6e,1,116.253007,40.275029,0,1,0,0,0,0,0,113,1,999,1,0,8,0.837515565,0.061358727,80.72916667,0.774193548,3,0,52000,5,0,5,23,0,14
d5818e0f410245ba920729d2624dc0ec,0,117.212223,31.892381,0,1,0,0,0,0,0,999,1,0,0,0,8,0.586967844,0.447213595,59.67881944,0.88,3,0,42000,2,0,13,32,11,8
d533cde75cea4889a2021faaad42d241,1,114.225311,38.877059,0,0,0,1,0,0,0,1000,0,0,1,1000,8,0.299598306,-0.82981481,32.98611111,0.842105263,1,0,0,0,0,0,7,2,0
28de1b493a594c8e9e8c0da2770ca820,0,117.241462,31.894029,0,0,1,0,0,0,0,296,0,0,0,0,8,0.708824476,0.48201872,127.4613221,0.725,6,1,44000,4,0,9,47,25,16
8b9bb0dcf0d54f4baed1b2cbf3c948f2,1,116.491057,24.949639,0,0,0,1,0,0,0,0,1,0,1,1000,8,0.730209262,0.513551415,774.7395833,1.457142857,1,0,41000,1,0,3,16,1,0
797a682a0e5c496aa32363812b52f96b,1,106.848302,37.692198,0,0,0,0,0,1,0,0,0,0,1,1000,8,0.830636714,0.157175277,1948.350694,1,1,0,42000,3,0,0,9,6,0
22ab9e8f4d7a4e6481d72b6f5b27b00b,1,108.71728,32.742526,0,0,0,0,1,0,0,468,0,0,1,1000,8,0.968061288,-0.532278053,2290.690104,2.440860215,2,0,41000,1,3,0,5,0,0
ecbf618b6ba4468f8dd0a7a2abc2adde,0,117.16839,31.860695,0,0,0,1,0,0,0,0,0,0,0,0,8,0.438273204,-0.846123674,96.6796875,0.818181818,4,3,45000,5,0,21,47,42,21
654e5595eb7f4fc0909f0bd33b4edaf5,1,119.080421,26.244991,0,0,0,1,0,0,0,1000,0,0,1,1000,8,0.427572349,-0.328079629,35.04774306,0.894736842,2,0,41000,1,0,1,2,0,0
f520689e6e5744c18ef4d490ffde1715,0,117.212124,31.894005,0,1,0,0,0,0,0,998,0,0,0,0,8,0.704935704,0.736867832,140.1909722,0.894736842,1,0,42000,2,0,13,32,11,8
1fcbcfd8f6044899a20fd218069899b7,0,117.21641,31.857274,0,0,0,1,0,0,0,1000,1,0,0,0,8,0.767918212,-0.636641873,2115.885417,1.153846154,6,0,0,0,0,49,57,32,24
bb60dba4c99b44c0a6e406b5ac1e461c,1,117.689566,30.859229,0,0,0,1,0,0,0,0,1,0,1,1000,8,0.244547027,0.01135887,625.6510417,1.5,5,0,42000,2,0,6,32,12,1
e6f39473ae0442bf9c798d87007801e5,0,117.242557,31.866734,0,0,0,1,0,0,0,1000,1,1000,0,0,8,0.487782106,0.905458936,3533.203125,1.813432836,1,0,0,0,0,11,31,14,37
52d9c5429ff34a18916d60b0b640b355,1,115.918354,39.397546,0,0,0,1,0,0,0,1000,1,0,1,1000,8,1.052186822,0.611161005,4852.213542,0.677042802,2,0,0,0,0,8,26,7,0
18bf5fc3aaed4fbaa4cff817c62b3866,0,105.811985,28.526353,0,0,0,1,0,0,0,988,0,0,1,1000,8,0.701044327,-0.494392288,310.7244318,1.285714286,2,0,41000,1,0,19,29,2,0
03aa1b4f99a94d99bf877b90dd9003a1,0,107.187166,30.72578,0,0,0,1,0,0,0,1000,1,0,1,1000,8,0.465033622,0.701860841,4009.548611,1.66442953,2,0,41000,5,0,17,20,2,0
79a50ea939b949de88cd1d877e2bb51c,1,114.355118,30.581371,0,1,0,0,0,0,0,451,0,0,1,1000,8,0.314139267,0.02210626,33.85416667,1.846153846,5,0,44000,4,0,28,34,16,84
9f2cc58c8c1b41ad91ce715af3194ed5,0,117.243106,31.886142,0,0,0,1,0,0,0,1000,1,0,0,0,8,0.876471877,0.957120143,1616.319444,1.1875,2,0,44000,4,0,20,47,30,21
4a341b5e6b3e498ca745e91721101360,1,104.306301,30.653871,0,1,0,0,0,0,0,907,0,0,1,1000,1,0.723094416,-0.318050401,46.92077637,1.170731707,1,0,52000,5,0,0,1,0,0
fb000f7812064d76a05b7f067cf79b00,0,117.154592,31.852092,0,0,0,1,0,0,0,0,0,0,0,0,8,0.074677856,0.669542518,410.3732639,0.983870968,3,1,0,0,0,11,50,17,28
d7b0271b65834e6b8c58410b041480c0,0,117.254203,31.898766,0,0,0,0,0,1,0,0,0,0,0,0,8,0.176484896,0.755494303,1615.017361,1,2,0,0,0,0,24,40,9,8
138195ad9a344cdc82882f85f44b8141,0,117.168265,31.857255,0,0,1,0,0,0,0,977,0,0,0,0,1,0.72659679,0.182787072,174.2362976,1.035714286,6,0,0,0,0,18,50,46,23
897123084ffc4fddbaf9a03ce849f511,0,117.166477,31.831856,0,0,0,0,0,1,0,0,0,0,0,0,8,0.453064008,-0.174736164,2096.462674,1,1,0,44000,4,0,13,18,1,9
fbd301096bd246ba8e562d6ea2178d16,1,121.32392,43.565615,0,0,0,0,0,1,0,0,0,0,1,0,8,1.096579027,0.780204194,1579.861111,1.346153846,0,0,47000,6,0,0,3,0,0
b82baed515ba45808cab13035f4c6d97,0,117.148114,31.8401,0,0,0,0,1,0,0,0,0,0,0,0,8,0.297178867,0.579523786,66.84027778,1.272727273,1,0,45000,4,0,25,29,6,23
518bc7c084f0443f979c27345f8bcc24,0,117.160978,31.831884,0,0,0,1,0,0,0,1000,0,0,0,0,8,0.64288089,-0.475291085,239.5833333,0.958333333,2,0,44000,4,0,24,17,12,5
006b24fb207c491fa656d9a6da56399a,0,113.341192,23.007582,0,0,0,1,0,0,0,1000,1,1000,1,0,8,0.650500701,0.879664267,2147.135417,1.901960784,2,0,43000,2,0,10,54,11,8
d34a85620cef4b67958346bc5b3a6cbc,0,117.194796,31.840776,0,0,0,0,0,1,0,0,0,0,0,0,8,0.312688613,0.990513277,1862.087674,1,2,0,45000,5,0,13,23,8,16
1d3a9aef62f64581866a643b73360b6b,0,114.798234,33.557637,0,0,1,0,0,0,0,105,0,0,0,0,8,0.392493991,-0.564571469,133.1676136,0.925925926,2,0,0,0,0,1,3,2,0
61c98ae9bd014860b3e8c42083dc59ee,1,113.066733,30.554876,0,1,0,0,0,0,0,0,0,0,1,1000,8,1.117143564,0.703679578,47.74305556,1.1,0,1,54000,6,0,0,0,0,0
7e9945c95adc4611857e084f56812c57,1,111.118613,23.989791,0,0,0,1,0,0,0,1000,0,0,1,1000,8,0.294460804,0.080184224,39.66684248,1,2,0,41000,1,0,9,27,2,0
ed7f87f25fda4735b1619e430388185c,1,104.921335,29.278321,0,1,0,0,0,0,0,482,0,0,1,1000,8,0.291568387,-0.033344569,26.80121528,0.684210526,0,1,49,6,0,1,3,0,0
ea654db153fc4b52952e87028bae18cf,0,114.26395,30.259379,0,0,0,1,0,0,0,1000,0,0,0,0,8,0.266094053,0.558490914,31.31592827,0.789473684,2,1,41000,1,0,1,13,0,0
3b2b9bbeeca14f39a600c524c9b316e0,1,111.591681,32.382709,0,0,0,1,0,0,0,1000,1,0,1,1000,8,0.776405369,0.543816722,125,1.125,1,0,41000,1,0,6,26,1,0
4d725a234cc848ad8bdbe9981a03b9c3,1,116.225302,28.063532,0,0,0,1,0,0,0,1000,1,0,1,1000,8,0.749605331,0.40172655,1038.707386,0.802469136,2,0,41000,1,0,8,25,0,0
9807a193273445ba8c7d7a02cd73df80,1,113.458283,26.803174,0,0,0,1,0,0,0,1000,1,0,1,1000,8,0.83085571,0.392834622,613.7152778,0.554455446,2,1,41000,1,0,22,40,5,0
2bfd68bc56d74c1f8de98bd9fe293a3b,1,120.535576,27.848339,0,0,0,0,0,1,0,0,0,0,1,1000,8,0.667511423,0.740728064,1615.017361,1,2,0,45000,3,0,25,27,28,1
22936ad3bcde48788bfd0c1edd94a77c,0,106.510912,35.863277,0,0,0,1,0,0,0,1000,0,0,1,0,1,0.744443336,-0.068869622,146.4128494,1.289855072,2,0,41000,1,0,5,15,0,0
7025c0da05a343b0a9b1cb93d8d7021f,0,112.894729,39.452555,0,0,0,1,0,0,0,1000,0,0,0,0,8,0.221544716,-0.952905194,27.34375,0.777777778,2,0,41000,1,0,5,16,0,0
7e200d4d2b784339803b854cc2afca71,1,116.160461,34.193294,0,0,0,0,0,1,0,0,0,0,1,0,8,0.624297445,0.965529785,1722.65625,1,2,0,41000,1,0,17,13,1,0
3a03a84e8e7e49baa9e428c9696f453b,1,106.880686,23.100789,0,0,0,0,0,1,0,0,0,0,0,0,8,0.516303441,0.278788368,3232.323232,1,1,0,51000,3,0,0,18,0,1
a8665f817e5c49d28f9dcac3d225d5a6,0,117.180515,31.851493,0,0,0,1,0,0,0,1000,0,0,0,0,8,0.671219135,0.581446144,1589.301215,1.556701031,2,0,0,0,0,23,29,11,15
0a099553ce4f40118dd372a620845679,1,109.126428,21.46151,0,0,1,0,0,0,0,908,0,0,1,1000,8,0.651560835,0.697044148,1093.75,0.914285714,0,2,47000,6,0,19,36,14,29
065bcaaa871d45f082dffc7f00ed10a5,1,108.902966,34.597296,0,0,0,1,0,0,0,0,1,0,1,1000,8,0.758348243,0.24541642,81.81423611,1.115384615,2,0,41000,1,0,6,12,2,4
d37f2dbfd39f444eba565b43b4b132d2,1,114.263339,30.261135,0,0,0,1,0,0,0,1000,0,0,1,1000,8,0.377036442,-0.335216639,39.66684248,1,2,0,41000,1,0,1,17,0,0
09c56fd41c274a338ce082ea8d323833,0,110.085939,18.549243,0,0,0,1,0,0,0,0,0,0,0,0,8,0.640640673,-0.049863279,411.7838542,1.254545455,1,0,41000,1,0,5,22,0,0
7ad586584c334010bf9f19af7a4de78c,0,114.29679,23.553493,0,0,0,0,1,0,0,0,0,0,1,1000,8,0.782274719,-0.287622743,574.21875,0.75,1,0,41000,1,0,6,27,13,0
21a346de6a5e432995b4923074f1c9be,0,117.145464,31.84043,0,0,1,0,0,0,0,974,0,0,0,0,8,0.994513365,0.513930862,645.8333333,0.645833333,1,0,44000,4,0,10,28,16,4
620c8e846aed44a5bae00c888a4710ee,0,117.235916,31.862079,0,0,0,1,0,0,0,1000,0,0,0,0,8,0.518108875,-0.198371004,289.4965278,1.260869565,7,0,45000,3,0,14,63,17,25
1db95608925a4f6a85438cac8d9eb842,0,117.187462,31.846516,0,0,0,0,0,1,0,0,0,0,0,0,8,1.047343936,0.799641809,3084.960938,2.076923077,2,0,45000,5,0,16,17,7,10
6881fe17674848c28dd08a45b0eb783c,1,121.210952,31.250253,0,0,0,1,0,0,0,0,1,0,1,0,8,0.333735392,-0.029131529,471.4626736,1.436363636,2,0,0,0,0,48,90,29,24
1d2e75e5f25b43c0ab509025785b392a,0,118.662582,42.848822,0,1,0,0,0,0,0,938,1,484,1,1000,8,0.456980796,0.419419521,233.2899306,0.86,1,0,51000,5,0,0,6,0,0
ead5bf534cee4ebe91583c75bcc15d6f,0,117.231226,31.845412,0,0,1,0,0,0,0,993,0,0,0,0,8,0.848018294,-0.219465915,194.6614583,0.847826087,2,0,0,0,0,14,27,12,47
ddeb3731260f4986802c5248f9efb069,0,117.233137,31.888905,0,1,0,0,0,0,0,994,0,0,0,0,8,0.820871007,0.857828649,284.5052083,0.807017544,4,0,45000,5,0,55,87,91,16
0595ad9ccdbb458ea556bc492b9dc374,0,117.174996,36.678798,0,0,0,0,1,0,0,1000,0,0,1,0,8,0.845368033,-0.312158585,1410.590278,4.807692308,2,1,44000,5,0,1,36,11,20
d883a96bb9314d49ada2277b180fc66c,1,105.050908,28.429154,0,0,0,0,0,1,0,0,0,0,1,1000,8,1.13274613,0.593444731,1667.534722,0.830882353,0,1,0,0,0,4,22,6,0
51d8956d63fa4fb3940e10fd07296f5e,1,119.254223,36.101817,0,0,0,1,0,0,0,1000,1,0,1,1000,8,0.744883854,0.195779963,476.2369792,1.350877193,2,0,41000,1,0,4,25,0,0
e38b52e524b4478cb5b35b556fb66b0f,0,117.210513,31.840619,0,0,0,0,1,0,0,1000,0,0,0,0,8,0.36571947,-0.998792264,1131.184896,1.853333333,1,0,44000,4,0,20,31,16,23
538273d96f6b4f91a454c7391cb4bd42,0,117.241777,31.892704,0,0,1,0,0,0,0,999,0,0,0,0,8,0.656387497,0.167160744,111.4187764,0.666666667,5,0,44000,4,0,9,47,25,16
895f31c908434c64a3a350670ba18abe,1,112.315533,28.77017,0,0,0,1,0,0,0,1000,1,0,1,1000,8,0.570639414,0.365087529,1198.705808,0.632653061,1,0,41000,1,0,5,16,0,0
052fd648db014974b12c81f643c9cee1,1,115.057284,24.77156,0,1,0,0,0,0,0,460,0,0,1,1000,8,0.852783543,0.530941036,37.109375,1.055555556,2,0,51000,3,0,6,19,6,0
3bc69cd1568246ff9a32213c98010dcf,0,103.938601,22.642677,0,1,0,0,0,0,0,998,0,0,1,1000,8,0.857292409,0.601052537,258.7890625,0.849056604,1,0,51000,3,0,7,11,1,0
6582206ec5064eeea684df1d2355d6ef,0,117.240951,31.896241,0,0,0,0,0,1,0,0,0,0,0,0,1,0.888002248,0.285379873,1107.096672,1.356756757,7,0,44000,4,0,24,75,32,30
655edb3696554d058da6d3284c96ba2b,1,116.959912,25.094252,0,0,0,1,0,0,0,1000,0,0,1,1000,8,0.362682555,-0.532298983,31.35850694,1,1,0,41000,1,0,11,8,1,0
e5462d7593e94d0a8505291bb7fb3b83,0,117.25089,31.848699,0,1,0,0,0,0,0,370,0,0,0,0,8,0.873637371,0.496010528,251.953125,0.796296296,4,1,44000,3,0,40,51,16,56
53858bc5d2064fc5b91cb564e7f22df3,0,117.207768,31.86905,0,1,0,0,0,0,0,347,0,0,0,0,8,0.734376313,0.00189125,195.5295139,0.641509434,0,3,47000,6,0,9,38,4,19
728c4d170e8343598d898a621a36a419,0,117.242646,31.877568,0,0,0,1,0,0,0,0,1,0,0,0,8,0.683209465,0.817221309,413.1944444,1.214285714,1,0,0,0,0,11,28,8,16
4980a2abe999424abd11fde1e73e5ca7,0,117.244582,31.886025,0,0,0,1,0,0,0,0,1,0,0,0,8,0.455555556,0.975609756,1863.715278,2.973684211,2,0,44000,4,0,20,47,30,21
e9973eb5fcff42998ef94ad03f782c0c,0,117.241227,31.85464,0,0,1,0,0,0,0,980,0,0,0,0,8,0.927332614,0.122813419,109.8090278,0.47826087,0,3,45000,6,0,12,23,12,31
41c4e2e645cc48269d26ae76397a80b1,1,114.340549,30.687359,0,0,0,0,1,0,0,0,0,0,0,0,8,0.517417452,-0.977074805,1754.557292,3.712121212,5,0,43000,2,0,19,37,4,4
edd24ff43bfa4390a9bf7beea24f56fb,0,117.224191,31.861466,0,0,0,0,1,0,0,1000,0,0,0,0,8,0.531597286,-0.945786954,8546.875,3.798611111,3,0,44000,4,0,42,68,29,34
12a8c86784c44983bef15124079ea4c2,0,112.895843,39.456168,0,0,0,1,0,0,0,1000,0,0,1,1000,8,0.873307515,0.057253601,520.8333333,0.48,2,1,41000,1,0,5,16,0,0
bb557ea87fba4c288ae3fc001ea32362,1,113.36686,23.03657,0,0,0,1,0,0,0,1000,1,0,1,1000,8,0.80607804,0.158517875,526.1075949,0.301587302,2,1,0,0,0,1,16,5,11
e5149cc3c8ef44f184eb5efe0e45055a,0,117.252927,31.848401,0,0,0,1,0,0,0,1000,0,0,0,0,8,0.56365793,0.064065649,37.57911392,1.055555556,2,3,0,0,0,6,19,1,18
4ecae51b797045c6a1cccc920cbfd2c9,1,119.472806,41.624463,0,1,0,0,0,0,0,0,0,0,1,1000,8,0.411206447,-0.300605966,29.51388889,0.941176471,1,0,45000,5,0,0,4,0,0
9dac791d98064dc7b7576217f90b5336,0,117.255121,31.899088,0,0,0,0,1,0,0,1000,0,0,0,0,8,0.539383271,-0.888360268,12016.60156,8.373913043,3,0,0,0,0,24,40,9,8
115e8ee1b304428a9535a28907d472c9,0,117.187462,31.846516,0,0,0,1,0,0,0,1000,1,1000,0,0,8,0.653248211,0.954631181,1180.230035,0.489932886,2,0,45000,5,0,16,17,7,10
131d55e0120846afb29933cdf4b4645f,1,111.998629,31.778023,0,0,0,1,0,0,0,1000,1,0,1,1000,8,0.797961508,0.161396104,3080.808081,1.049180328,2,0,41000,1,0,4,16,1,0
508f4875adac43428363326a212fb395,1,118.497598,37.707862,0,0,0,1,0,0,0,0,1,0,1,1000,8,0.95034193,0.777497936,1952.256944,1.663461538,2,0,41000,1,0,39,28,1,0
013d72b00aea4f58a653bd2c303ce510,0,120.292028,31.464242,0,0,1,0,0,0,0,297,0,0,0,0,8,1.082487706,0.568392393,380.859375,0.830769231,1,0,44000,4,0,11,37,12,17
64614b9b89e343ca8d339b88ca3acbe3,1,117.650196,39.473501,0,0,0,1,0,0,0,0,1,0,1,1000,8,0.375667898,-0.587841906,467.3394097,1.237288136,1,0,41000,1,0,5,10,0,0
d2a4d25604184996a8e74e548927c733,1,107.857986,26.197966,0,1,0,0,0,0,0,999,0,0,0,0,8,0.80381517,0.867391222,46.875,0.75,2,1,42000,3,0,1,7,2,0
79839e5e9edd4b0cbed82ff960cd3d23,0,117.217884,31.833399,0,0,1,0,0,0,0,986,0,0,0,0,8,0.562042967,-0.353373537,156.5755208,0.948717949,1,1,44000,3,0,7,36,10,23
7c1e0ed52270486d93c5c448a40abefa,0,117.145171,31.835752,0,0,0,1,0,0,0,1000,1,0,0,0,8,1.00587009,0.889224616,1195.746528,1.907894737,2,0,0,0,0,6,18,10,10
e5f5560dbf3241f8aaea1a2afb7754cc,0,117.158848,31.857068,0,0,0,0,0,1,0,0,0,0,0,0,1,0.78641072,0.532730928,765.5620575,0.889473684,2,0,44000,4,0,6,29,22,5
ebb73125790749e1a29e1b48fc887ed5,1,112.798666,27.945139,0,0,0,1,0,0,0,1000,0,0,1,1000,8,0.200704976,-0.366762761,63.91059028,0.612903226,1,0,41000,1,0,35,24,0,0
9dc06e62398b4e959f243a1e0ff94d8d,1,104.077758,30.857989,0,0,0,1,0,0,0,1000,1,0,1,1000,1,0.594677853,0.068971166,568.0561066,1.833333333,3,0,45000,5,0,1,3,0,2
dfcaecffdb9e4fcc907c5c3402c24c22,0,117.160091,31.857102,0,1,0,0,0,0,0,982,1,999,0,0,1,0.78458547,0.990147662,267.8632736,0.981308411,3,0,44000,4,0,6,29,22,5
c8b73eca0828454b868c0e5c2f055f73,1,111.849537,25.557016,0,0,0,1,0,0,0,0,1,0,1,1000,1,0.878223069,0.748359484,10929.25072,0.93019943,1,0,42000,3,0,3,15,0,0
97b6eb9931c44e9d807e0a65ce01ec21,0,117.190791,31.858482,0,0,1,0,0,0,0,999,0,0,0,0,8,0.738076517,0.039517131,286.4583333,0.872727273,2,0,44000,4,0,22,41,20,36
d37b237719664beabc3006030c0d93f4,0,117.136573,31.845387,0,1,0,0,0,0,0,952,0,0,0,0,8,1.121886982,0.689562428,585.9375,0.96,0,4,47000,6,0,23,64,21,18
7cc34046741649dab9356154be403b06,0,117.225291,31.845045,0,0,1,0,0,0,0,351,0,0,0,0,8,0.600768607,-0.215002357,56.96614583,0.84,8,1,0,0,0,15,28,13,51
0281837f37bc46a1b06155ac5e2375c4,0,121.468358,29.76239,0,1,0,0,0,0,0,1000,0,0,1,0,8,1.125909175,0.675996899,989.5833333,0.701754386,2,0,0,0,0,10,45,10,3
8b5de06663e5423ca71c501920a77238,1,121.537959,29.823832,0,0,0,0,0,1,0,0,0,0,1,0,8,0.73969387,-0.04130838,1777.777778,1,2,0,44000,5,0,31,88,36,55
