dot_id,label,x,y,flg_type,tsr_cfd,has_inf,inf_cfd,has_filter_desc,filter_cfd,source,flg_pos_r,flg_pos_sin,flg_size,flg_shape,pub_road_num,pri_road_num,road_class,fc,link_type,camera_num,furniture_num,guidance_num,forbid_num
c6737f8c26154a73aafa12d95249e64f,1,114.566976,36.832491,200038,0,FALSE,0,TRUE,1000,7,0.993227528,0.611432577,61.36067708,0.896551724,0,1,47000,6,0,0,0,0,0
cce6aaae566e4cd98c382e27b11a79e6,1,113.754449,23.74734,200038,0,FALSE,0,TRUE,1000,8,1.061073648,0.784059095,229.4921875,1.044444444,2,0,41000,1,2,5,13,0,0
d3d767d006794338a14084b49910b275,1,99.147229,24.975031,200038,0,FALSE,0,TRUE,1000,8,0.876488419,0.736841833,199.213256,0.755102041,1,0,53000,5,0,0,6,0,0
e0f05b17467d4ebc87023303c5987bcf,1,112.453904,31.368634,200024,997,FALSE,0,TRUE,1000,8,0.142528299,0.282594952,38.73697917,1.235294118,0,1,47000,6,0,0,3,0,0
e6029f35bfe04b6a835f8b4a79863a5f,1,119.048945,33.58756,200038,0,FALSE,0,TRUE,1000,8,0.183357191,0.772626729,19.74826389,0.928571429,1,0,45000,5,0,33,21,8,28
e6e895a27499418c9e00211e1db8e95b,1,114.537118,38.023895,600001,0,FALSE,0,TRUE,1000,8,1.068193163,0.751528661,1948.350694,1,2,1,45000,5,0,108,65,25,49
e79e6edcc1764e63aed880426e5dd81a,1,111.350737,30.719112,200038,0,FALSE,0,TRUE,1000,8,0.729808379,0.789781134,209.0928819,0.872340426,1,0,44000,4,2,13,26,8,8
ec0ae1857b4f43bfabb377d22f40fee1,1,110.480801,29.164278,200038,0,FALSE,0,TRUE,1000,8,0.727769248,0.455418245,88.77840909,0.72,1,0,42000,5,0,1,4,2,2
ed7f87f25fda4735b1619e430388185c,1,104.921335,29.278321,200024,482,FALSE,0,TRUE,1000,8,0.291568387,-0.033344569,26.80121528,0.684210526,0,1,49,6,0,1,3,0,0
f01e912e0bd9413a9f5090621ade960a,1,102.400184,28.308559,600001,0,FALSE,0,TRUE,1000,8,0.755904692,0.345428615,3135.850694,1,1,0,42000,2,0,4,0,0,2
f0bdc03dc30b45d4a29fccbc0f06d19c,1,117.581194,24.829954,200038,0,FALSE,0,TRUE,1000,8,0.079258749,0.560751275,21.26736111,1,2,0,41000,1,3,0,14,0,0
f0f7d4087088450d8f56b1a93b48ef80,1,113.184987,28.216504,300002,208,FALSE,0,TRUE,1000,8,0.6463409,0.416876674,427.9513889,1.172413793,3,0,45000,5,0,0,0,0,0
f23799dcf115473fb1a180a7baabe946,1,117.95202,29.939837,200024,352,FALSE,0,TRUE,1000,8,0.946540519,-0.500360102,34.1796875,1.4,1,0,45000,5,0,0,0,0,0
f747d8b5bcb74526915b2d8868883c24,1,116.006241,28.708353,200024,481,FALSE,0,TRUE,1000,8,0.40821466,0.901622582,22.78645833,0.933333333,8,0,44000,5,0,13,30,16,22
f808a63a7bfa472ab50c2a6714237746,1,116.480128,23.510921,200038,0,FALSE,0,TRUE,1000,8,0.923168819,0.347534846,45.57291667,0.952380952,0,1,45000,6,0,8,23,0,3
fa2b1a6514ab4d99a8c7fd56e4571a3f,1,125.416758,42.2486,200038,0,FALSE,0,TRUE,1000,8,1.032692827,0.646906358,75.95486111,0.571428571,1,0,45000,5,0,0,0,0,0
06003aa5a2d142ada31f2b4acbd1400b,1,121.454997,29.789493,600001,0,FALSE,0,TRUE,1000,8,0.107955543,0.051461513,1668.402778,1,0,1,47000,6,0,13,25,15,6
0796bfb408034f99b31a96f5b2434706,1,115.828952,29.234376,600001,0,FALSE,0,TRUE,1000,8,0.784004423,0.641294568,1668.402778,1,0,1,47000,6,0,4,10,0,4
163af4f277a04a77b97cf86f5a20c63f,1,115.828609,29.236712,600001,0,FALSE,0,TRUE,1000,8,0.842615621,0.613170055,1668.402778,1,0,1,47000,6,0,4,8,0,4
1d9c30c250ba4baead6491a246435a42,1,113.846829,22.721278,600001,0,FALSE,0,TRUE,0,8,0.280020676,0.972150436,1890.625,1,0,3,47000,6,0,21,94,21,40
5520d2fef5a84f178d370b3214b51beb,1,112.43071,34.669328,600001,0,FALSE,0,TRUE,0,8,0.912579337,0.910118739,1800.347222,1.114754098,0,0,47000,6,0,25,83,49,132
6c96ca345d414eefb88a5ca08b364c9b,1,111.702014,37.200433,600001,0,FALSE,0,TRUE,1000,8,0.542175044,0.475078594,2936.395202,1,1,0,47000,5,0,1,0,0,0
713fffe4cb4a43b3ba74f40a4998f100,1,115.979828,39.505049,600001,0,FALSE,0,TRUE,1000,8,0.58655963,-0.161014225,1734.157986,1.073770492,1,0,45000,5,0,5,18,6,8
7863bfa407d94830a36ca0be64c0d272,1,106.384287,39.023287,600001,0,FALSE,0,TRUE,1000,8,0.838889536,0.981787323,1791.449653,1.023622047,0,4,47000,6,0,15,36,13,25
7f80976b21ae4b7a9cf0aed532d7e740,1,116.819196,23.419745,600001,0,FALSE,0,TRUE,1000,8,0.744351337,-0.175395071,2006.944444,1,1,0,45000,5,0,5,21,0,9
9634276737c243ba92c5394d893310de,1,121.511851,30.898467,600001,0,FALSE,0,TRUE,1000,8,1.101617861,0.769070884,1498.769339,1.127272727,1,0,53000,5,0,10,10,0,0
9987c67fdf7c4d4789b3137941110588,1,113.345752,23.118028,600002,0,FALSE,0,TRUE,1000,8,0.849095121,-0.147215544,2935.546875,1.030864198,0,1,45000,6,0,16,63,33,69
a29cbf2440d742aba9c046855b00266e,1,122.078448,41.068909,600001,0,FALSE,0,TRUE,1000,8,0.741060731,0.393579979,2936.395202,1,1,0,51000,3,0,8,15,14,16
a4ffe6c53d874ccaa0de88714abad165,1,104.424858,29.452844,600001,0,FALSE,0,TRUE,0,8,0.395967973,0.778682505,1890.625,1,5,0,45000,5,0,18,49,19,3
a8faa99c172e4b0ea645f8b94d4fcaa0,1,123.427108,41.927353,600001,0,FALSE,0,TRUE,0,8,0.761238518,-0.721511604,3232.323232,1,0,3,47000,6,0,0,5,0,4
